#subject	#object	#spatial 0->inside 1->beside 2->under 3->over
jet	wing	0
jet	nose	0
jet	engine	0
jet	runway	2
jet	cockpit	0
jet	smoke	2
hose	ground	3
gloves	hands	0
gloves	hand	0
gloves	man	2
tie	man	0
tie	neck	3
tie	shirt	0
tie	knot	0
tie	cat	0
dress	woman	0
valance	window	2
name	building	2
name	jersey	2
name	boat	3
name	bus	3
name	sign	0
name	shirt	2
name	train	3
name	plane	3
passenger	bus	2
passenger	train	1
passenger	paper	0
yellow	yellow	0
plank	bench	2
ad	wall	2
ad	bus	3
jeans	man	3
jeans	woman	3
jeans	person	0
jeans	boy	3
bottom	bottom	0
bottom	photo	3
pocket	shirt	1
pocket	jeans	2
pocket	pants	2
sticks	ground	3
lighting	ceiling	1
hole	wall	3
hole	toilet	3
hole	doughnut	0
hole	donut	0
hole	sink	2
band	wrist	0
band	arm	3
trim	wall	3
trim	window	0
block	wall	2
cows	grass	2
cows	field	0
cows	pasture	0
cows	together	0
barrel	wall	3
beans	plate	2
sheep	field	2
sheep	tree	3
sheep	head	0
sheep	leg	0
sheep	tail	0
sheep	grass	2
sheep	pasture	2
sheep	sheep	0
sheep	hill	2
sheep	face	0
sheep	hay	1
sheep	row	1
sheep	ear	0
sheep	mouth	0
sheep	legs	0
sheep	ears	0
sheep	wool	0
sheep	ground	2
sheep	nose	0
sheep	snow	2
sheep	horns	0
sheep	eye	0
sheep	herd	1
sheep	road	2
sheep	fence	0
sheep	lamb	1
sheep	man	3
sheep	flock	1
sheep	horn	0
sheep	pen	0
sheep	prairie	2
tomatoes	plate	1
tomatoes	pizza	0
tomatoes	bowl	0
decoration	wall	2
decoration	cake	2
smile	face	3
bar	window	1
bar	wall	0
bar	fence	1
green	green	0
package	device	0
heart	word	0
heart	love	0
mattress	bed	0
lock	door	3
carrot	dish	0
carrot	plate	2
carrot	bag	0
carrot	pot	3
carrot	bowl	1
carrot	broth	1
burner	stove	2
debris	ground	0
bananas	table	2
bananas	basket	0
bananas	tree	0
bananas	bunch	0
bananas	bananas	0
bananas	bowl	0
bananas	plate	0
rope	boat	3
rope	surfboard	3
rope	cow	1
rope	neck	0
part	floor	2
part	plate	3
part	water	0
part	pole	0
part	part	0
part	ground	0
part	wheel	0
part	sky	0
part	window	0
part	fence	1
part	wall	1
part	grass	1
part	path	0
part	table	2
part	trouser	2
part	shade	1
part	collar	0
part	cloud	0
part	curtain	2
part	round	0
driver	bus	1
design	wall	2
design	shirt	0
design	plate	2
design	building	3
design	surfboard	3
design	design	0
design	vase	0
design	suit	2
stick	ground	3
stick	grass	2
brush	toilet	1
bark	tree	0
ripple	water	3
pebbles	tracks	3
pebbles	ground	3
station	train	0
icon	screen	2
WINDOW	BUILDING	2
WINDOW	building	2
court	line	0
court	lines	0
armrest	bench	2
saddle	horse	2
bandana	head	0
fruits	bowl	0
molding	wall	3
shaker	table	2
bean	plate	3
rice	plate	0
rice	bowl	2
rose	vase	2
rose	cake	2
strawberry	plate	1
strawberry	cake	2
lettuce	bowl	2
lettuce	plate	3
lettuce	sandwich	0
magnet	refrigerator	2
magnet	fridge	2
portrait	wall	1
cross	church	2
cross	building	2
cross	tower	2
goggles	face	0
goggles	head	0
goggles	helmet	0
goggles	skier	2
goggles	man	2
beard	face	3
beard	man	2
cracks	sidewalk	3
dome	tower	2
dome	building	2
blocks	stone	0
grill	truck	3
grill	bus	3
pedestrian	street	2
pedestrian	sidewalk	1
MAN	shirt	0
pile	pile	0
p	sign	1
bathroom	wall	0
bathroom	toilet	0
bathroom	sink	0
bathroom	mirror	0
bathroom	floor	0
bookcase	books	0
ashtray	table	2
hood	car	0
hood	jacket	2
CAR	STREET	2
CAR	road	2
sunlight	window	0
rim	tire	0
rim	barrel	0
knee	person	3
knee	woman	3
knee	giraffe	3
knee	man	3
mask	catcher	2
officer	horse	0
officer	motorcycle	0
gravel	ground	0
gravel	road	1
gravel	tracks	0
gravel	track	0
gravel	train	3
soda	table	2
eyebrow	man	2
sleeve	shirt	1
male	shirt	0
straw	cup	2
straw	glass	2
straw	ground	0
quilt	bed	0
card	table	2
card	wall	2
thermostat	wall	2
dot	shirt	2
dot	placemat	2
bracket	sign	2
vegetables	pizza	0
vegetables	plate	0
vegetables	bowl	0
vegetables	mat	0
island	water	2
toothpick	sandwich	2
print	wall	1
print	sand	3
feet	bird	3
feet	person	3
feet	skateboard	2
feet	woman	3
feet	surfboard	0
feet	man	3
feet	ground	2
feet	sand	2
section	building	2
spire	building	2
spire	tower	2
mannequin	window	1
grape	plate	2
blind	window	0
fin	surfboard	2
airport	tower	3
canoe	water	2
ocean	wave	0
ocean	water	0
ocean	waves	0
ocean	beach	2
hay	ground	0
petal	flower	3
shingles	roof	0
goat	horns	0
zebras	grass	0
zebras	stripes	0
zebras	water	2
zebras	field	0
zebras	zebras	0
zebras	ground	2
zebras	meadow	0
zebra	grass	2
zebra	field	0
zebra	ears	0
zebra	shadow	0
zebra	leg	0
zebra	neck	0
zebra	eyes	0
zebra	head	0
zebra	ear	0
zebra	stripes	0
zebra	eye	0
zebra	stripe	0
zebra	nose	0
zebra	mouth	0
zebra	tail	0
zebra	mane	0
zebra	zebra	0
zebra	tree	3
zebra	face	0
zebra	snout	0
zebra	hoof	0
zebra	legs	0
zebra	stomach	0
zebra	hooves	0
zebra	mohawk	0
zebra	zoo	0
zebra	water	2
zebra	ground	0
zebra	fence	1
zebra	giraffe	3
zebra	belly	0
zebra	back	0
zebra	hair	0
zebra	dirt	0
zebra	rock	2
zebra	road	2
zebra	hay	0
zebra	pen	2
zebra	river	2
animals	field	0
animals	grass	2
ears	cat	2
ears	sheep	2
ears	zebra	2
ears	head	2
ears	giraffe	2
ears	dog	2
ears	elephant	2
ears	horse	2
ears	bear	2
body	water	0
body	giraffe	0
body	body	0
bunch	bananas	0
bunch	bunch	0
bunch	banana	0
sock	man	3
sock	foot	0
sock	leg	3
tall	tall	0
paw	cat	3
paw	dog	3
paw	bear	3
tongue	mouth	0
tongue	dog	2
zipper	jacket	1
zipper	bag	2
zipper	suitcase	2
bolt	sign	2
bolt	hydrant	2
drawing	wall	3
propeller	plane	1
propeller	airplane	1
cockpit	windows	0
cockpit	airplane	2
cockpit	plane	2
cockpit	window	0
cockpit	jet	2
mast	boat	2
tooth	mouth	1
mud	ground	3
snout	bear	3
snout	zebra	3
corn	plate	2
pancake	plate	0
pancakes	plate	0
juice	table	1
juice	glass	0
carrots	plate	2
carrots	bowl	0
carrots	pot	2
tomato	plate	2
tomato	tomato	0
tomato	pizza	2
tomato	sandwich	3
tomato	bowl	2
egg	plate	0
egg	sandwich	0
egg	bowl	2
slice	pizza	0
slice	slice	0
slice	plate	3
slice	cake	2
donut	donut	0
donut	frosting	0
donut	icing	0
donut	plate	0
donut	sprinkle	0
donut	napkin	0
donut	sprinkles	0
donut	chocolate	0
donut	hand	1
donut	hole	0
donut	table	2
donut	box	3
donut	paper	0
donut	tray	3
donut	rack	1
the	the	0
shingle	roof	2
tub	bathroom	3
handlebar	motorcycle	2
game	television	2
drink	table	2
drink	glass	0
drink	desk	1
chips	plate	0
chip	plate	2
visor	head	0
text	phone	3
text	sign	0
text	lid	0
onion	pizza	3
onion	hotdog	2
onion	sandwich	1
onion	plate	2
onions	pizza	1
twig	ground	3
writting	train	3
snowboarder	jacket	0
snowboarder	air	3
snowboarder	snow	0
snowboarder	helmet	0
snowboarder	pants	0
snowboarder	goggles	0
snowboarder	glove	0
snowboarder	snowboard	0
snowboarder	trick	0
snowboarder	mountain	0
runway	airport	3
runway	plane	3
crops	field	2
this	this	0
burners	stove	0
frosting	cake	0
frosting	donut	0
noodles	bowl	0
noodles	plate	0
dessert	plate	0
topping	pizza	2
broccoli	plate	3
broccoli	stem	0
broccoli	bowl	0
broccoli	table	0
broccoli	pizza	2
broccoli	pot	3
broccoli	box	2
broccoli	pan	0
pilot	cockpit	0
pilot	plane	2
mushroom	pizza	3
mushroom	plate	3
spectators	stands	0
sweatband	wrist	0
cow	leg	0
cow	tail	0
cow	cow	0
cow	collar	0
cow	pen	0
cow	horns	0
cow	eye	0
cow	nose	0
cow	road	2
cow	ear	0
cow	pasture	2
cow	field	2
cow	beach	2
cow	ground	2
cow	grass	2
cow	fence	1
cow	dirt	2
cow	spot	0
cow	hoof	0
cow	tag	0
cow	head	0
cow	mouth	0
cow	legs	0
cow	face	0
cow	ears	0
cow	forefront	2
cow	hill	2
cow	water	3
cow	mud	1
cow	barn	1
cow	horn	0
cow	hay	2
cow	street	0
cow	tree	3
cow	sand	2
fur	bear	0
fur	cat	0
fur	dog	0
kite	tail	0
kite	sky	3
kite	beach	2
kite	sand	2
kite	string	2
kite	air	3
kite	tree	0
kite	water	2
kite	kite	0
kite	grass	2
kite	ground	2
sprinkles	doughnut	0
sprinkles	donut	0
claw	bear	3
pair	pair	0
skateboard	skateboard	0
skateboard	boy	3
skateboard	air	0
skateboard	wheel	0
skateboard	man	3
skateboard	wheels	0
skateboard	ramp	2
skateboard	ground	2
skateboard	road	3
skateboard	sidewalk	3
skateboard	pavement	2
skateboard	midair	0
skateboarder	pants	0
skateboarder	shirt	0
skateboarder	air	0
skateboarder	street	2
skateboarder	skateboard	0
skateboarder	helmet	0
skateboarder	shadow	2
skateboarder	shoe	0
skateboarder	ramp	1
skateboarder	skateboarder	0
skateboarder	jeans	0
reins	horse	2
giraffes	tree	3
giraffes	giraffes	0
giraffes	field	0
giraffes	fence	1
giraffes	grass	2
giraffes	enclosure	0
giraffes	ground	2
skier	hat	0
skier	cap	0
skier	pants	0
skier	jacket	0
skier	snow	2
skier	skis	0
skier	goggles	0
skier	glove	0
skier	backpack	0
skier	hill	2
skier	mountain	1
skier	helmet	0
skier	gloves	0
skier	sunglasses	0
skier	poles	0
skier	coat	0
skier	slope	2
skier	pole	0
skier	air	0
skier	shadow	2
skier	ski	0
skier	skier	0
skier	sky	1
skier	side	0
surfer	wave	1
surfer	surfboard	0
surfer	water	2
surfer	wetsuit	0
surfer	arm	0
surfer	head	0
surfer	board	0
surfer	hand	0
surfer	ocean	2
surfer	leg	0
surfer	shirt	0
surfer	shorts	0
surfer	hair	0
surfer	beach	2
surfer	waves	1
surfer	surfer	0
surfboard	sand	0
surfboard	wave	3
surfboard	water	3
surfboard	ocean	3
surfboard	logo	0
surfboard	design	0
surfboard	beach	2
surfboard	surfboard	0
surfboard	man	3
surfboard	arm	0
surfboard	car	2
surfboard	tip	0
surfboard	fin	0
fries	plate	2
bun	hotdog	0
bun	plate	0
bun	sandwich	0
olive	pizza	2
tusk	elephant	1
pasta	plate	0
pasta	meal	2
boots	woman	3
wetsuit	man	0
wake	boat	3
skis	snow	3
skis	man	3
skis	person	3
skis	ground	2
skis	feet	0
skiers	snow	0
horses	field	2
horses	grass	2
horses	beach	2
horses	water	2
skater	helmet	0
skater	skateboard	0
bears	water	0
claws	bear	3
slope	snow	0
cellphone	table	2
cellphone	hand	0
donuts	machine	1
donuts	box	0
donuts	plate	0
airplanes	sky	3
planes	planes	0
planes	sky	0
planes	formation	2
snowboard	snow	3
snowboard	man	3
snowboard	ground	3
fingernail	finger	2
steak	plate	0
watermelon	watermelon	0
laces	shoe	0
shrimp	plate	0
wristband	arm	3
wristband	wrist	0
wristband	man	2
jersey	number	0
pedal	bike	3
eggs	plate	0
kites	sky	0
kites	air	0
wipers	windshield	0
wipers	train	2
wipers	bus	1
sandwhich	plate	2
ketchup	plate	1
ketchup	hotdog	0
sandwiches	plate	0
burger	plate	1
trains	tracks	2
clocks	tower	2
splash	water	0
doughnuts	box	0
oar	boat	1
headband	head	0
biker	helmet	0
policeman	horse	0
policeman	helmet	0
policeman	motorcycle	0
ski	snow	3
ski	foot	0
ski	ground	3
urinal	bathroom	1
urinal	wall	3
string	kite	3
lanyard	neck	0
mustard	hotdog	0
hotdog	ketchup	0
hotdog	bun	0
hotdog	plate	0
screw	sign	2
screw	scissors	3
spectator	stand	1
spectator	stands	3
spectator	crowd	3
doughnut	sprinkle	0
doughnut	hole	0
doughnut	box	2
doughnut	sprinkles	0
doughnut	frosting	0
doughnut	plate	0
doughnut	doughnut	0
doughnut	tray	2
doughnut	case	2
character	toy	1
locomotive	locomotive	0
bridle	horse	2
mane	horse	2
mane	zebra	2
mane	neck	0
mane	giraffe	2
boot	ski	2
boot	man	3
bat	hands	0
bat	ground	3
bat	bat	0
bat	hand	0
bat	fence	1
tool	wall	2
suit	chair	0
toddler	shirt	0
paintings	wall	2
engines	plane	3
catcher	field	1
catcher	mitt	0
catcher	helmet	0
catcher	batter	1
catcher	glove	0
catcher	mask	0
catcher	plate	1
catcher	uniform	0
catcher	shirt	0
catcher	ball	1
catcher	catcher	0
umpire	field	1
umpire	catcher	1
umpire	mask	0
umpire	shirt	0
umpire	pants	0
umpire	helmet	0
cucumber	plate	3
bride	dress	0
rider	horse	2
rider	helmet	0
rider	motorcycle	0
spokes	wheel	0
controller	hand	0
CLOUDS	sky	0
conductor	train	2
herd	sheep	0
phones	table	1
groom	cake	1
noodle	plate	2
chicken	plate	0
chicken	pizza	2
chicken	sandwich	3
figurines	water	2
feather	bird	3
toppings	pizza	0
wallet	wall	2
frisbee	hand	0
frisbee	ground	2
frisbee	dog	2
frisbee	man	2
frisbee	air	2
frisbee	mouth	0
frisbee	grass	3
frisbee	frisbee	0
tattoo	arm	3
tattoo	leg	3
cop	bike	0
rust	wall	0
peppers	pizza	0
olives	pizza	0
pepperoni	pizza	2
bathtub	bathroom	3
steam	train	2
toothbrush	mouth	0
toothbrush	bristles	0
toothbrush	sink	2
toothbrush	hand	0
toothbrush	counter	2
toothbrush	holder	2
hooves	horse	3
sprinkle	doughnut	3
sprinkle	donut	2
cane	man	1
prairie	elephant	0
horn	cow	2
horn	bull	2
horn	giraffe	2
horn	head	2
horn	animal	2
horn	goat	2
toast	plate	0
duct-work	ceiling	1
jets	sky	0
pickle	plate	2
pickle	sandwich	2
half	sandwich	0
cupcake	plate	2
cupcake	icing	0
surfers	water	2
racquet	hand	0
meal	table	0
meal	plate	0
meal	rice	0
bubbles	water	3
spinach	pizza	2
mushrooms	pizza	0
icing	cake	0
stop	sign	0
kitten	ear	0
kitten	eye	0
stabilizer	plane	1
bacon	sandwich	3
bacon	plate	0
bacon	pizza	2
bangs	women	2
swan	water	2
blueberry	pie	1
sole	shoe	0
plunger	toilet	1
crumbs	plate	3
beads	hair	1
nostril	giraffe	2
lamb	grass	1
lamb	sheep	3
basil	pizza	0
heads	giraffes	2
tusks	elephant	1
numeral	clock	2
police	motorcycle	0
ham	pizza	2
ham	plate	2
fry	plate	3
greens	plate	0
one	one	0
steer	horn	0
spoke	wheel	2
spoke	tire	3
bristles	toothbrush	2
t	sign	1
urinals	wall	3
prints	sand	3
wool	sheep	0
parasail	sky	3
numerals	clock	0
lace	shoe	0
whisker	cat	3
tines	fork	2
armband	wrist	0
vases	table	0
magnets	refrigerator	2
magnets	fridge	2
market	people	0
jockey	horse	2
whitecaps	wave	0
friend	friend	0
refridgerator	light	0
terrain	forest	3
raspberry	cake	2
raspberry	bowl	1
soccer	soccer	0
raimbow	vertically	0
raimbow	ocean	2
caboose	train	0
desert	plate	2
footstep	sand	3
your	wall	3
starring	camera	2
colar	dog	2
district	district	0
biscuit	rack	2
players's	knee	0
mountianside	snow	0
moument	clock	0
flies	bull	0
br	wall	2
drift	snow	3
girafe	gate	0
golves	table	0
closeup	tie	0
rules	park	1
skycrapers	background	1
sandunes	grass	0
